1 2 2 4 5 8 11 16 22 32 45 64 90 128 181 256 362 512 724 1024 1448 2048 2896 4096 5792 8192 11585 16384 23170 32768 46340 65536 92681 131072 185363 262144 370727 524288 741455 
0.001 0.001 0.001 0.001 0.011 0.001 0.001 0.002 0.002 0.003 0.004 0.008 0.014 0.029 0.049 0.101 0.181 0.379 0.71 1.448 2.906 6.06 11.711 23.723 46.207 92.549 187.536 370.368 742.549 1495.375 2997.735 5948.557 11958.099 23777.833 51251.365
0.001 0.001 0.001 0.0012000000000000001 0.001 0.0014 0.0016 0.0012000000000000001 0.0022 0.003 0.004200000000000001 0.0064 0.0092 0.0164 0.0206 0.034800000000000005 0.045599999999999995 0.06920000000000001 0.10880000000000001 0.1562 0.28819999999999996 0.4426 0.6956 1.1918 2.0545999999999998 3.9351999999999996 7.1982 13.246199999999998 25.3416 48.9074 95.991 191.0728 373.13199999999995 740.8906 1475.6029999999998 2938.9408 5868.5604 12341.0322 25616.2398 
0.0008 0.0054 0.003 0.0034000000000000002 0.0028 0.0038 0.004 0.004 0.0048000000000000004 0.0058000000000000005 0.006999999999999999 0.0076 0.011 0.0134 0.019999999999999997 0.0298 0.0322 0.0456 0.068 0.08860000000000001 0.11120000000000001 0.1472 0.22820000000000001 0.32080000000000003 0.47539999999999993 0.6117999999999999 1.0218000000000003 1.3776 2.0124 2.7312000000000003 3.9538 5.7416 13.6292 11.529 16.660000000000004 54.8738 36.4442 83.8102 156.98659999999998 
0.0078 0.011800000000000001 0.0112 0.012 0.01 0.010400000000000001 0.011399999999999999 0.011399999999999999 0.0154 0.0162 0.0202 0.02 0.0204 0.028399999999999998 0.0374 0.04359999999999999 0.06100000000000001 0.0772 0.1066 0.13720000000000002 0.17420000000000002 0.29480000000000006 0.35200000000000004 0.5044 0.779 1.0852 1.5424 2.3118000000000003 3.3474000000000004 4.7312 6.941199999999999 9.951400000000001 14.4226 20.9136 29.653399999999998 43.592 128.604 146.725 131.772 
999998 43.592 128.604 146.725 131.772 
